"","x","y","cause","burntarea","date","juliandate"
"4851",197.353416975,304.87501395,"intentional",0.35,2004-03-16,2266
"4852",165.794433675,234.874991325,"intentional",5,2004-03-17,2267
"4853",288.0329868,244.8750174,"accident",0.2,2004-03-18,2268
"4854",287.665016925,57.466980675,"accident",0.2,2004-03-20,2270
"4855",235.874366325,294.874987875,"accident",0.02,2004-03-20,2270
"4856",264.064016775,49.286016975,"accident",0.25,2004-03-21,2271
"4857",205.39466805,344.874998325,"intentional",0.1,2004-03-21,2271
"4858",205.63451805,194.87500695,"other",8,2004-03-21,2271
"4859",205.19479305,114.874998225,"accident",0.06,2004-03-22,2272
"4860",95.55456105,64.874987775,"accident",0.08,2004-03-22,2272
"4861",321.40099875,255.106019025,"accident",0.03,2004-03-22,2272
"4862",288.0729618,244.8750174,"accident",0.13,2004-03-22,2272
"4863",197.393391975,304.87501395,"intentional",1,2004-03-22,2272
"4864",215.314744125,344.874998325,"intentional",1,2004-03-22,2272
"4865",286.114226775,334.87497225,"intentional",0.01,2004-03-22,2272
"4866",259.176993075,56.8470084,"accident",0.58,2004-03-23,2273
"4867",275.514615675,84.87499995,"accident",0.5,2004-03-23,2273
"4868",283.975004625,209.674991175,"accident",0.1,2004-03-23,2273
"4869",66.274112775,254.8750035,"accident",5,2004-03-23,2273
"4870",264.9949146,334.87497225,"intentional",1,2004-03-26,2276
"4871",336.899985825,155.289003675,"accident",0.07,2004-04-01,2282
"4872",331.9020315,177.95199045,"accident",3.7,2004-04-01,2282
"4873",245.2747674,234.874991325,"accident",0,2004-04-01,2282
"4874",96.63388605,254.8750035,"accident",6,2004-04-06,2287
"4875",145.7544465,94.87498605,"intentional",4.1,2004-04-07,2288
"4876",94.99491105,154.8749826,"accident",3.1,2004-04-07,2288
"4877",199.633990725,273.750998625,"accident",2.5,2004-04-07,2288
"4878",126.473984325,224.875005225,"intentional",2,2004-04-07,2288
"4879",85.47462495,194.87500695,"other",0.02,2004-04-07,2288
"4880",334.847989125,165.968005125,"accident",0.02,2004-04-08,2289
"4881",326.553896175,74.87501385,"accident",0.01,2004-04-08,2289
"4882",340.0630077,224.2459986,"accident",0.01,2004-04-08,2289
"4883",330.2529828,202.20498285,"accident",0.5,2004-04-08,2289
"4884",305.03491395,164.875008675,"accident",0.42,2004-04-08,2289
"4885",212.280002025,237.37898535,"accident",7.11,2004-04-08,2289
"4886",265.0348896,274.875015675,"lightning",0,2004-04-08,2289
"4887",284.453985075,302.141003775,"lightning",0.02,2004-04-08,2289
"4888",175.474619775,324.87498615,"intentional",10.5,2004-04-08,2289
"4889",215.514619125,274.875015675,"accident",0.08,2004-04-08,2289
"4890",215.554594125,274.875015675,"accident",0.33,2004-04-08,2289
"4891",66.633887775,244.8750174,"accident",2,2004-04-08,2289
"4892",95.47461105,234.874991325,"accident",0.1,2004-04-08,2289
"4893",196.35408195,174.874994775,"intentional",32.5,2004-04-09,2290
"4894",295.7519994,271.89899685,"lightning",0.02,2004-04-09,2290
"4895",205.31471805,234.874991325,"accident",1,2004-04-09,2290
"4896",135.7144854,234.874991325,"accident",4,2004-04-09,2290
"4897",136.5939354,194.87500695,"intentional",1.5,2004-04-09,2290
"4898",146.4739965,234.874991325,"accident",1,2004-04-09,2290
"4899",95.19478605,114.874998225,"accident",2.1,2004-04-10,2291
"4900",165.794433675,74.87501385,"accident",0.05,2004-04-10,2291
"4901",198.432741975,304.87501395,"other",0.1,2004-04-10,2291
"4902",215.634544125,274.875015675,"accident",1.3,2004-04-10,2291
"4903",215.594569125,284.875001775,"accident",2,2004-04-10,2291
"4904",215.634544125,284.875001775,"accident",0.75,2004-04-10,2291
"4905",58.552701675,234.874991325,"intentional",6.01,2004-04-10,2291
"4906",87.83314995,244.8750174,"accident",2,2004-04-10,2291
"4907",125.354684325,214.875019125,"other",56,2004-04-10,2291
"4908",321.846999825,144.495993525,"accident",3.6,2004-04-13,2294
"4909",197.433366975,304.87501395,"intentional",0.5,2004-04-13,2294
"4910",195.35470695,374.8749966,"intentional",0.7,2004-04-13,2294
"4911",339.337981125,94.273002525,"accident",2,2004-04-14,2295
"4912",145.0348965,214.875019125,"intentional",6.5,2004-04-14,2295
"4913",225.754455225,324.87498615,"accident",0.5,2004-04-15,2296
"4914",65.674487775,204.87499305,"intentional",1.25,2004-04-19,2300
"4915",85.39467495,194.87500695,"intentional",0.9,2004-04-20,2301
"4916",75.19481385,124.874984325,"other",0.12,2004-04-23,2304
"4917",315.27475005,264.8749896,"accident",0.01,2004-04-23,2304
"4918",290.262992175,187.899009675,"intentional",0.1,2004-04-24,2305
"4919",334.95492225,194.87500695,"accident",3.6,2004-04-25,2306
"4920",205.43464305,344.874998325,"accident",5,2004-04-25,2306
"4921",346.5260058,244.30201575,"accident",0.1,2004-04-27,2308
"4922",85.43464995,194.87500695,"accident",0.03,2004-04-30,2311
"4923",356.040015825,155.69598915,"accident",0.3,2004-05-02,2313
"4924",295.394662875,74.87501385,"accident",0.12,2004-05-03,2314
"4925",258.944018775,57.4970019,"other",0.01,2004-05-06,2317
"4926",215.674519125,254.8750035,"accident",0.35,2004-05-06,2317
"4927",176.154194775,334.87497225,"intentional",0.3,2004-05-06,2317
"4928",235.394666325,304.87501395,"accident",0.1,2004-05-06,2317
"4929",197.473341975,304.87501395,"other",0.01,2004-05-06,2317
"4930",197.513316975,304.87501395,"other",0.05,2004-05-06,2317
"4931",245.3946924,314.87500005,"accident",0.2,2004-05-06,2317
"4932",75.11486385,254.8750035,"accident",0.25,2004-05-06,2317
"4933",136.3540854,254.8750035,"intentional",1,2004-05-06,2317
"4934",309.513992775,153.16701075,"accident",0.09,2004-05-07,2318
"4935",292.38698385,71.56700265,"lightning",0.01,2004-05-07,2318
"4936",135.3547104,124.874984325,"accident",20,2004-05-07,2318
"4937",95.03488605,154.8749826,"accident",5.6,2004-05-07,2318
"4938",245.4346674,324.87498615,"accident",0.2,2004-05-07,2318
"4939",136.4340354,254.8750035,"accident",0.2,2004-05-07,2318
"4940",95.27473605,244.8750174,"other",0.03,2004-05-07,2318
"4941",15.0748923,244.8750174,"other",2,2004-05-07,2318
"4942",136.2341604,194.87500695,"accident",3,2004-05-07,2318
"4943",205.27474305,294.874987875,"other",2,2004-05-08,2319
"4944",288.2728368,244.8750174,"lightning",0.15,2004-05-08,2319
"4945",246.908985375,169.02701205,"accident",1.2,2004-05-08,2319
"4946",45.074890575,244.8750174,"other",4,2004-05-08,2319
"4947",66.673862775,244.8750174,"accident",1.2,2004-05-08,2319
"4948",175.274744775,164.875008675,"other",5.5,2004-05-09,2320
"4949",245.0748924,294.874987875,"lightning",0.01,2004-05-09,2320
"4950",58.312851675,234.874991325,"intentional",0.5,2004-05-09,2320
"4951",125.354684325,234.874991325,"accident",3,2004-05-09,2320
"4952",25.1148534,214.875019125,"intentional",1,2004-05-09,2320
"4953",267.278006775,56.300989875,"accident",0.01,2004-05-10,2321
"4954",225.314730225,124.874984325,"intentional",0.07,2004-05-10,2321
"4955",145.8343965,94.87498605,"intentional",8.9,2004-05-10,2321
"4956",274.954965675,184.874980875,"accident",17.6,2004-05-10,2321
"4957",203.40998925,313.408996875,"intentional",20.5,2004-05-10,2321
"4958",204.316982025,311.65701255,"intentional",8,2004-05-10,2321
"4959",35.1548145,214.875019125,"accident",10,2004-05-10,2321
"4960",126.95364435,224.875005225,"intentional",0.4,2004-05-10,2321
"4961",185.794405875,224.875005225,"accident",1,2004-05-10,2321
"4962",65.674487775,224.875005225,"accident",1,2004-05-10,2321
"4963",96.03426105,184.874980875,"accident",2,2004-05-10,2321
"4964",224.994930225,84.87499995,"accident",1.53,2004-05-17,2328
"4965",328.359007275,224.9900133,"accident",0.1,2004-05-19,2330
"4966",241.132997625,78.9020154,"other",0.05,2004-05-23,2334
"4967",186.394030875,304.87501395,"intentional",0.08,2004-05-30,2341
"4968",195.23478195,314.87500005,"accident",0.01,2004-05-31,2342
"4969",319.5870132,237.3920172,"accident",1,2004-06-01,2343
"4970",317.778983925,228.784000575,"intentional",0.52,2004-06-01,2343
"4971",214.954969125,94.87498605,"intentional",0.5,2004-06-03,2345
"4972",315.23477505,264.8749896,"accident",1.5,2004-06-04,2346
"4973",215.074894125,294.874987875,"accident",0.01,2004-06-04,2346
"4974",288.7419834,179.5290042,"intentional",0.1,2004-06-06,2348
"4975",285.074876775,214.875019125,"accident",0,2004-06-06,2348
"4976",285.714476775,264.8749896,"accident",0.02,2004-06-06,2348
"4977",215.234794125,334.87497225,"accident",0.01,2004-06-06,2348
"4978",235.914341325,294.874987875,"intentional",0.08,2004-06-06,2348
"4979",215.354719125,344.874998325,"accident",0.02,2004-06-06,2348
"4980",234.954941325,334.87497225,"accident",0.05,2004-06-06,2348
"4981",205.23476805,324.87498615,"intentional",0.01,2004-06-06,2348
"4982",266.0139573,81.5960106,"lightning",0.01,2004-06-07,2349
"4983",232.51498725,83.2349856,"lightning",0.7,2004-06-07,2349
"4984",45.018925575,104.875012125,"lightning",0.01,2004-06-07,2349
"4985",175.074869775,124.874984325,"accident",1,2004-06-07,2349
"4986",156.1142076,154.8749826,"accident",0.6,2004-06-07,2349
"4987",294.874987875,244.8750174,"lightning",0,2004-06-07,2349
"4988",267.1279806,291.80398845,"lightning",0,2004-06-07,2349
"4989",287.8869981,281.29999755,"lightning",0,2004-06-07,2349
"4990",279.650988825,287.503997625,"lightning",0,2004-06-07,2349
"4991",282.462990225,288.874980225,"lightning",0,2004-06-07,2349
"4992",249.882006075,357.52800525,"lightning",0.02,2004-06-07,2349
"4993",249.6250068,320.974985175,"lightning",0.01,2004-06-07,2349
"4994",125.314709325,214.875019125,"lightning",15,2004-06-07,2349
"4995",34.918962,204.87499305,"accident",1.5,2004-06-07,2349
"4996",95.43463605,234.874991325,"intentional",0.5,2004-06-07,2349
"4997",57.833151675,234.874991325,"accident",5,2004-06-07,2349
"4998",205.07486805,84.87499995,"accident",8.5,2004-06-08,2350
"4999",263.680016925,200.25899985,"intentional",1.6,2004-06-08,2350
"5000",265.0348896,204.87499305,"intentional",0.04,2004-06-08,2350
"5001",199.688996325,238.8100104,"accident",1.12,2004-06-08,2350
"5002",325.39466115,254.8750035,"accident",0,2004-06-08,2350
"5003",225.243015075,183.214019625,"accident",4,2004-06-08,2350
"5004",265.171004475,200.159981775,"intentional",0.03,2004-06-08,2350
"5005",171.093,329.235019425,"intentional",2.8,2004-06-08,2350
"5006",177.273494775,234.874991325,"accident",0.25,2004-06-08,2350
"5007",196.39405695,174.874994775,"intentional",32.5,2004-06-09,2351
"5008",250.22199345,269.1910104,"accident",21.9,2004-06-09,2351
"5009",145.5545715,204.87499305,"intentional",2.5,2004-06-09,2351
"5010",135.7144854,244.8750174,"accident",1.5,2004-06-09,2351
"5011",205.15481805,204.87499305,"accident",0.5,2004-06-09,2351
"5012",85.55457495,194.87500695,"intentional",0.25,2004-06-09,2351
"5013",175.354694775,164.875008675,"intentional",2,2004-06-10,2352
"5014",145.1148465,104.875012125,"other",20,2004-06-10,2352
"5015",156.3540576,154.8749826,"intentional",9.7,2004-06-10,2352
"5016",257.225013825,214.012998225,"accident",45.01,2004-06-10,2352
"5017",235.794416325,174.874994775,"accident",0.05,2004-06-10,2352
"5018",34.998912,244.8750174,"accident",36.5,2004-06-10,2352
"5019",185.834380875,224.875005225,"intentional",4,2004-06-10,2352
"5020",175.474619775,174.874994775,"accident",2,2004-06-10,2352
"5021",205.83439305,194.87500695,"accident",0.5,2004-06-10,2352
"5022",66.553937775,254.8750035,"intentional",5.7,2004-06-10,2352
"5023",65.714462775,224.875005225,"accident",0.06,2004-06-10,2352
"5024",65.874362775,204.87499305,"accident",4,2004-06-10,2352
"5025",225.794430225,324.87498615,"accident",1.5,2004-06-13,2355
"5026",185.2479876,232.10500365,"accident",1.3,2004-06-13,2355
"5027",205.67449305,194.87500695,"intentional",1.5,2004-06-13,2355
"5028",375.553012575,102.581006775,"lightning",0.02,2004-06-14,2356
"5029",195.67450695,174.874994775,"intentional",1.7,2004-06-14,2356
"5030",175.074869775,164.875008675,"intentional",0.04,2004-06-14,2356
"5031",316.0269996,218.93500005,"lightning",0.15,2004-06-14,2356
"5032",197.553291975,304.87501395,"accident",0.2,2004-06-14,2356
"5033",175.714469775,104.875012125,"intentional",0.5,2004-06-15,2357
"5034",175.754444775,104.875012125,"intentional",0.15,2004-06-15,2357
"5035",115.114848225,84.87499995,"accident",0.06,2004-06-15,2357
"5036",146.2741215,234.874991325,"accident",1,2004-06-15,2357
"5037",146.3140965,234.874991325,"accident",1.5,2004-06-15,2357
"5038",295.349011425,77.316007275,"accident",0.15,2004-06-16,2358
"5039",264.9949146,184.874980875,"intentional",0.05,2004-06-16,2358
"5040",286.434026775,304.87501395,"lightning",0.06,2004-06-16,2358
"5041",96.71383605,254.8750035,"accident",0.4,2004-06-16,2358
"5042",126.434009325,224.875005225,"accident",0.3,2004-06-16,2358
"5043",55.874376675,254.8750035,"intentional",0.01,2004-06-16,2358
"5044",175.794419775,104.875012125,"accident",0.15,2004-06-17,2359
"5045",55.194801675,104.875012125,"intentional",0.01,2004-06-17,2359
"5046",274.994940675,194.87500695,"accident",0.1,2004-06-17,2359
"5047",205.51459305,274.875015675,"accident",0.04,2004-06-17,2359
"5048",165.154833675,174.874994775,"accident",0.02,2004-06-17,2359
"5049",105.314737125,244.8750174,"intentional",5,2004-06-17,2359
"5050",175.114844775,164.875008675,"accident",26,2004-06-18,2360
"5051",235.034891325,204.87499305,"intentional",0.2,2004-06-18,2360
"5052",253.749987075,172.722980625,"accident",8.01,2004-06-18,2360
"5053",197.593266975,304.87501395,"intentional",0.25,2004-06-18,2360
"5054",217.151995125,300.53900565,"accident",0.3,2004-06-18,2360
"5055",145.1148465,224.875005225,"accident",0.06,2004-06-18,2360
"5056",96.753771075,254.8750035,"other",0.04,2004-06-18,2360
"5057",125.274734325,214.875019125,"accident",0.5,2004-06-18,2360
"5058",34.9629345,244.8750174,"lightning",0.5,2004-06-18,2360
"5059",342.945964725,203.788992225,"lightning",0.01,2004-06-19,2361
"5060",225.074880225,84.87499995,"intentional",0.02,2004-06-19,2361
"5061",225.114855225,84.87499995,"other",0.05,2004-06-19,2361
"5062",351.936981825,207.358999575,"lightning",0.02,2004-06-19,2361
"5063",265.3546896,314.87500005,"lightning",0.01,2004-06-19,2361
"5064",275.665001625,306.853016925,"lightning",0.01,2004-06-19,2361
"5065",258.72499575,323.875011525,"lightning",0.01,2004-06-19,2361
"5066",197.633241975,304.87501395,"intentional",0.03,2004-06-19,2361
"5067",256.6590078,323.5769979,"lightning",0.01,2004-06-19,2361
"5068",135.5945604,244.8750174,"accident",2,2004-06-19,2361
"5069",130.5980052,233.31800505,"accident",0.5,2004-06-19,2361
"5070",248.383982925,99.44300925,"accident",4.69,2004-06-20,2362
"5071",118.15290825,94.87498605,"intentional",0.15,2004-06-20,2362
"5072",232.182994875,236.9239899,"intentional",0.3,2004-06-20,2362
"5073",215.074894125,314.87500005,"intentional",0.05,2004-06-20,2362
"5074",197.673216975,304.87501395,"accident",0.04,2004-06-20,2362
"5075",65.654500275,204.87499305,"accident",0.02,2004-06-20,2362
"5076",328.05699615,237.61100025,"accident",0,2004-06-21,2363
"5077",246.1142424,354.874984425,"accident",0.01,2004-06-21,2363
"5078",95.35468605,224.875005225,"accident",0.07,2004-06-21,2363
"5079",66.513962775,244.8750174,"other",1,2004-06-21,2363
"5080",95.39466105,234.874991325,"accident",2.25,2004-06-21,2363
"5081",176.953694775,234.874991325,"accident",15,2004-06-21,2363
"5082",105.074887125,204.87499305,"other",0.05,2004-06-21,2363
"5083",195.71448195,174.874994775,"other",0.18,2004-06-22,2364
"5084",95.63451105,64.874987775,"intentional",1,2004-06-22,2364
"5085",118.19288325,94.87498605,"intentional",0.03,2004-06-22,2364
"5086",118.23285825,94.87498605,"intentional",0.03,2004-06-22,2364
"5087",303.31598895,166.50299055,"accident",0.25,2004-06-22,2364
"5088",215.754469125,254.8750035,"accident",0.15,2004-06-22,2364
"5089",197.713191975,304.87501395,"other",3,2004-06-22,2364
"5090",203.643003525,291.31501425,"accident",0.05,2004-06-22,2364
"5091",75.19481385,214.875019125,"accident",0.1,2004-06-22,2364
"5092",75.19481385,224.875005225,"accident",1,2004-06-22,2364
"5093",177.033644775,234.874991325,"other",1,2004-06-22,2364
"5094",214.914994125,184.874980875,"accident",0.15,2004-06-22,2364
"5095",264.9949146,204.87499305,"accident",3.05,2004-06-23,2365
"5096",205.15481805,334.87497225,"intentional",0.3,2004-06-23,2365
"5097",202.233005325,324.1400058,"accident",0.1,2004-06-23,2365
"5098",105.234787125,264.8749896,"other",0.5,2004-06-23,2365
"5099",115.154823225,114.874998225,"accident",4,2004-06-24,2366
"5100",286.154201775,334.87497225,"accident",0.01,2004-06-24,2366
"5101",115.234773225,244.8750174,"intentional",1,2004-06-24,2366
"5102",57.753201675,234.874991325,"accident",0.2,2004-06-24,2366
"5103",105.354712125,244.8750174,"intentional",1,2004-06-24,2366
"5104",85.15482495,224.875005225,"accident",1.5,2004-06-24,2366
"5105",95.39466105,224.875005225,"accident",0.05,2004-06-24,2366
"5106",215.394694125,274.875015675,"accident",0.1,2004-06-25,2367
"5107",185.394655875,184.874980875,"accident",1,2004-06-25,2367
"5108",324.8490024,144.259981125,"accident",0.25,2004-06-26,2368
"5109",106.633912125,134.8750104,"intentional",0.3,2004-06-26,2368
"5110",195.75445695,174.874994775,"intentional",1.5,2004-06-26,2368
"5111",287.293009575,270.553998,"accident",0.01,2004-06-26,2368
"5112",288.1529118,244.8750174,"accident",0,2004-06-26,2368
"5113",326.15418615,204.87499305,"intentional",0.05,2004-06-26,2368
"5114",35.1148395,214.875019125,"accident",2,2004-06-26,2368
"5115",87.19354995,244.8750174,"accident",0.35,2004-06-26,2368
"5116",65.394662775,224.875005225,"accident",18,2004-06-26,2368
"5117",118.27283325,94.87498605,"intentional",0.5,2004-06-27,2369
"5118",118.31280825,94.87498605,"intentional",0.5,2004-06-27,2369
"5119",175.074869775,84.87499995,"intentional",4,2004-06-27,2369
"5120",135.3147354,124.874984325,"lightning",17.5,2004-06-27,2369
"5121",194.442997125,309.643991475,"accident",2.03,2004-06-27,2369
"5122",45.234790575,234.874991325,"accident",11,2004-06-27,2369
"5123",56.074251675,244.8750174,"other",0.3,2004-06-27,2369
"5124",87.23352495,244.8750174,"accident",0.01,2004-06-27,2369
"5125",279.7380144,146.073007275,"accident",3.6,2004-06-28,2370
"5126",236.999982375,85.50900345,"lightning",1.5,2004-06-28,2370
"5127",271.608018825,265.407016875,"accident",0.6,2004-06-28,2370
"5128",265.3946646,314.87500005,"lightning",0.01,2004-06-28,2370
"5129",206.652001725,304.200995475,"accident",0.9,2004-06-28,2370
"5130",297.00201765,334.1080119,"lightning",0.01,2004-06-28,2370
